alkalinity,tco2,pco2,co2,pHt,salinity,temp,year
1905,1840.71,646.06,28.31,7.796,28.9025,11.103,2018
1941.49,1865.6,600.75,26.31,7.832,29.325,11.054,2018
1976.75,1898.85,605.02,26.5,7.836,29.3515,11.036,2018
1984.92,1892.32,533.68,23.63,7.886,29.848,10.623,2018
1964.58,1876.8,542.84,24.11,7.875,29.554,10.578,2018
2105.92,1979.93,467.45,20.42,7.958,31.124,10.806,2018
2128.84,1989.35,440.08,19.09,7.985,31.6675,10.936,2018
2135.85,1994.01,435.64,18.89,7.99,31.71,10.929,2018
2147.15,2004.36,437.36,18.96,7.99,31.7725,10.938,2018
2125.24,1990.34,450.74,19.62,7.975,31.6085,10.833,2018
2067.64,1948.31,468.95,20.71,7.95,30.897,10.5245,2018
2060.55,1950.02,489.35,21.79,7.933,30.366,10.366,2018
2081.86,1969.34,485.83,21.72,7.94,30.2205,10.267,2018
2095.16,1982.31,493.39,22.04,7.936,30.637,10.217,2018
2095.99,1984.21,495.24,22.22,7.934,30.656,10.082,2018
2115.92,1993.2,467.86,20.9,7.96,30.975,10.155,2018
2205.07,2055.5,436.53,18.98,8.001,31.977,10.814,2018
2189.76,2038.97,430.89,18.65,8.003,32.047,10.936,2018
2180.79,2030.05,428.48,18.54,8.004,32.089,10.932,2018
2210.86,2056.1,427.68,18.49,8.01,32.134,10.953,2018
2180.87,2030.06,428.37,18.53,8.004,32.086,10.94,2018
2103.66,1972.23,449.82,19.62,7.973,31.1465,10.862,2018
1944.42,1848.01,483.34,21.81,7.918,29.106,10.179,2018
1931.92,1838.48,490.86,22.2,7.909,29.249,10.09,2018
1968.74,1882.99,521.09,24.18,7.892,29.124,9.336,2018
2074.34,1939.64,435.62,19,7.977,31.9685,10.707,2018
2171.22,2022.11,429.6,18.63,8,32.202,10.839,2018
2137.32,2001.85,450.73,19.75,7.977,31.765,10.612,2018
2102.21,1982.25,472.98,21.15,7.952,31.07,10.111,2018
2113.29,1992.25,475.27,21.28,7.952,31.431,10.009,2018
2122.46,1982.85,436.33,19.1,7.985,32.154,10.573,2018
2177.99,2027.34,428.14,18.55,8.003,32.221,10.871,2018
2182.26,2031.29,428.14,18.58,8.004,32.256,10.823,2018
2136.24,2001.47,447.19,19.75,7.979,31.652,10.392,2018
2021.75,1912.65,476.7,21.37,7.936,30.387,10.158,2018
2015.12,1912.2,491.78,22.17,7.923,30.032,10.05,2018
1986.6,1900.01,520.66,24.36,7.895,29.346,9.051,2018
2102.32,1968.1,437.65,19.23,7.983,31.325,10.6045,2018
2142.69,1999.47,431,18.76,7.996,31.595,10.847,2018
2094.16,1969.08,455.11,20.14,7.967,30.665,10.493,2018
1999.27,1891.46,464.77,20.84,7.944,29.3665,10.326,2018
2015.79,1908.64,480.05,21.44,7.933,29.916,10.344,2018
2148.62,2005.32,432.48,18.75,7.996,31.311,11.007,2018
2203.1,2051.38,431.77,18.64,8.006,31.771,11.06,2018
2200.48,2051.59,433.63,18.8,8.004,31.3635,11.001,2018
2004.47,1893.02,463.55,20.49,7.946,29.605,10.72,2018
1904.56,1831.25,564.51,25.37,7.852,27.691,10.542,2018
1882.81,1809.13,558.23,25.07,7.851,28.135,10.488,2018
1900.25,1833.28,591.9,27.03,7.829,28.382,9.939,2018
2093.72,1963.56,450.84,19.67,7.97,31.234,10.828,2018
2146.15,2002.96,434.95,18.83,7.993,31.578,11.008,2018
2109.5,1976.23,451.75,19.61,7.971,31.548,10.933,2018
2029.99,1915.81,470.97,20.72,7.943,30.28,10.739,2018
2068.94,1955.03,486.02,21.44,7.938,30.449,10.633,2018
2013.9,1895.77,456.89,20.13,7.949,31.078,10.565,2018
2163.47,2017.57,435.57,18.82,7.995,31.823,11.0215,2018
2157.52,2011.48,434.87,18.76,7.994,31.914,11.06,2018
2141.64,2005.24,449.43,19.58,7.98,31.402,10.842,2018
1954.78,1865.27,520.84,23.31,7.891,28.962,10.456,2018
1924.47,1839.6,526.9,23.72,7.88,29.035,10.265,2018
1962.66,1884.85,578.79,26.01,7.85,29.1275,10.301,2018
2132.67,1998.14,452.7,19.8,7.974,31.736,10.66,2018
2159,2014.49,436.05,18.96,7.993,31.9685,10.812,2018
2132.19,1995.41,447.51,19.54,7.978,31.879,10.689,2018
2090.63,1970.43,466.9,20.88,7.956,30.928,10.139,2018
2064.15,1950.79,475.02,21.41,7.944,30.66,9.94,2018
2106.05,1986.43,469.49,21.18,7.956,30.9915,9.851,2018
2202.32,2047.59,431.25,18.46,8.005,32.248,11.233,2018
2213.01,2054.81,426.92,18.22,8.01,32.284,11.321,2018
2118.7,1980.54,431.34,18.94,7.991,31.35,10.611,2018
2028.33,1914.57,456.53,20.49,7.955,29.8235,10.215,2018
2029.54,1921.3,472.14,21.35,7.942,29.743,10.004,2018
2000.9,1910.87,512.1,23.92,7.904,29.35,9.105,2018
2036.57,1950.69,568.42,26.01,7.868,30.4735,9.5185,2018
2174.57,2026.66,436.68,18.88,7.995,32.282,10.927,2018
2176.86,2030.77,441.87,19.13,7.99,32.248,10.892,2018
2128.46,2003.4,468.86,20.88,7.96,31.319,10.188,2018
2098.05,1980.79,477.26,21.36,7.949,30.671,10.153,2018
2112.51,1984.42,444.76,19.94,7.979,30.754,10.083,2018
2184.35,2034.48,431.32,18.7,8.001,32.111,10.874,2018
2163.86,2014.9,428.14,18.52,8.001,32.096,10.936,2018
2136.81,1999.87,436.79,19.3,7.99,31.2075,10.457,2018
2031.01,1920.16,459.86,20.82,7.954,29.46,10.011,2018
2015.73,1914.72,484.7,22.17,7.93,29.3135,9.738,2018
2025.06,1935.83,534.24,24.57,7.893,29.281,9.581,2018
1999.22,1909.86,513.01,24.02,7.903,29.384,9.022,2018
2160.93,2014.96,428.81,18.73,8,31.8555,10.684,2018
2177.29,2030.89,434.8,18.97,7.997,32.012,10.69,2018
2123.2,1997.54,460.22,20.6,7.967,31.094,10.077,2018
2098.08,1975.06,455.95,20.47,7.967,30.764,10.039,2018
2104.94,1969.53,416.82,18.76,8.003,30.676,9.9875,2018
2144.3,1996.65,421.22,18.3,8.004,31.818,10.8645,2018
2173.9,2021.72,427.14,18.33,8.004,32.143,11.185,2018
2174.22,2028.05,438.84,18.94,7.994,31.805,11.058,2018
2119.2,1988.04,448.68,19.71,7.978,30.736,10.7155,2018
2094.11,1973.03,466.46,20.64,7.959,30.335,10.565,2018
2045.79,1944.2,524.5,23.17,7.903,30.365,10.6,2018
2079.8,1987.59,575.72,25.55,7.873,30.275,10.483,2018
2132.73,1991.9,445.72,19.2,7.979,32.237,11.049,2018
1997.93,1869.42,393.93,17.89,8.006,30.095,9.816,2019
2032.96,1898.82,390.55,17.66,8.016,30.08,9.941,2019
2031.05,1906.74,417.13,18.92,7.99,29.937,9.883,2019
2040.16,1914.93,423.95,19.26,7.983,30.937,9.655,2019
2134.91,2004.99,460.12,20.45,7.967,31.816,10.171,2019
2151.24,2025.23,472.26,21.18,7.96,31.66,9.92,2019
2090.13,1975.52,466.29,21.58,7.955,30.921,9.107,2019
2069.99,1965.05,480.59,22.66,7.939,30.513,8.626,2019
2111.53,1990.73,447.96,20.93,7.974,31.077,8.792,2019
2129.32,1999.58,460.42,20.44,7.966,31.958,10.171,2019
2177.64,2039.14,452.85,19.98,7.981,32.005,10.362,2019
2116.34,1989.44,445.71,20.24,7.978,31.108,9.643,2019
2047.06,1921.84,419.19,19.1,7.991,30.214,9.695,2019
2008.79,1886.31,414.53,18.88,7.988,30.1,9.725,2019
2086.48,1963.02,436.8,19.89,7.983,30.028,9.743,2019
2031.51,1918.81,439.24,20.52,7.97,29.865,9.013,2019
2079.71,1955.19,438.75,19.83,7.979,30.475,9.895,2019
2126.71,1999.36,444.7,20.12,7.982,30.455,9.871,2019
2019.26,1918.18,472.25,22.01,7.941,29.051,9.221,2019
2017.13,1919.44,490.27,22.63,7.926,29.016,9.507,2019
2064.76,1951.34,465.65,21.19,7.953,30.193,9.738,2019
2158.62,2024.45,450.93,20.04,7.981,31.387,10.244,2019
2176.11,2038.53,451.13,19.93,7.984,31.603,10.386,2019
2113.67,1990.46,467.73,20.82,7.959,30.989,10.267,2019
2070.03,1959,482.17,21.57,7.943,29.692,10.333,2019
1972.84,1885.69,525.97,23.8,7.892,28.36,10.225,2019
1992.43,1910.23,556.48,25.22,7.874,28.425,10.169,2019
2185.5,2053.21,469.8,20.75,7.97,31.381,10.433,2019
2197.82,2058.26,454.51,19.99,7.985,31.576,10.523,2019
2190.9,2054.78,462.61,20.35,7.977,31.532,10.522,2019
2128.85,2013.76,496.93,22.17,7.94,30.509,10.277,2019
2112.12,2001.81,505.93,22.64,7.93,30.376,10.205,2019
2126.05,2006.69,485.13,21.59,7.948,30.919,10.278,2019
2138.93,2002.72,445.86,19.58,7.982,31.545,10.58,2019
2175.25,2031.8,437.18,19.14,7.996,31.532,10.666,2019
2136.14,2010.82,473.04,20.9,7.959,31.011,10.492,2019
2070.6,1966.86,521.16,23.08,7.911,30.124,10.563,2019
2081.7,1980.22,531.75,23.64,7.906,30.044,10.465,2019
2096.87,1998.14,548.09,24.5,7.896,30.301,10.255,2019
2172.85,2042.02,470.92,20.78,7.967,31.394,10.456,2019
2205.49,2064.26,452.49,19.9,7.988,31.616,10.528,2019
2182.58,2046.73,461.36,20.3,7.976,31.623,10.505,2019
2152.64,2035.57,500.43,22.4,7.94,31.007,10.095,2019
2164.19,2047.16,504.31,22.6,7.939,31.05,10.047,2019
2159.38,2036.34,484.05,21.68,7.953,31.4,10.003,2019
2166.39,2026.94,453.96,19.72,7.979,31.917,10.837,2019
2175.55,2035.61,455.27,19.8,7.979,31.946,10.803,2019
2079.84,1968.53,495.36,22.14,7.931,30.861,10.167,2019
2089.74,1985.07,515.34,23.24,7.918,30.404,9.967,2019
2072.87,1973.79,529.51,23.96,7.904,30.342,9.879,2019
2080.9,1983.1,536.83,24.33,7.9,30.315,9.842,2019
2045.86,1953.39,547.04,24.78,7.886,30.318,9.849,2019
2112.82,2023.61,577.19,26.55,7.877,30.272,9.399,2019
2090.93,2005.44,583.19,26.92,7.869,30.224,9.298,2019
2184.26,2048.9,462.2,20.4,7.975,31.697,10.392,2019
2213.63,2069.32,451.94,19.76,7.989,31.975,10.642,2019
2215.76,2069.57,448.86,19.56,7.992,31.997,10.733,2019
2218.4,2072.73,450.21,19.66,7.991,31.985,10.68,2019
2214.24,2078.64,468.38,20.79,7.975,31.689,10.227,2019
2156.28,2047.82,519.23,23.73,7.926,30.757,9.506,2019
2154.13,2044.32,512.68,23.45,7.931,30.766,9.478,2019
2163.46,2055.25,521.32,23.89,7.926,30.759,9.433,2019
2186.18,2067.7,501.68,22.77,7.944,31.381,9.609,2019
2211.85,2085.57,485.24,21.97,7.961,31.488,9.662,2019
2228.98,2088.77,460.33,20.4,7.985,31.794,10.25,2019
2245.01,2093.65,441.67,19.29,8.003,31.972,10.667,2019
2227.08,2075.7,435.65,19.02,8.006,31.933,10.686,2019
2235.82,2081.75,431.94,18.82,8.01,31.952,10.738,2019
2229.04,2078.34,437.5,19.13,8.004,31.927,10.647,2019
2196.94,2054.18,444.25,19.61,7.993,31.815,10.373,2019
2192.94,2058.93,462.11,20.62,7.977,31.549,10.096,2019
2150.67,2028.63,472.08,21.43,7.962,30.869,9.694,2019
2124.42,2011.09,483.01,22.24,7.949,30.566,9.32,2019
2099.84,1994.41,499.54,23.13,7.931,30.419,9.179,2019
2096.03,1993.74,511.52,23.67,7.921,30.464,9.195,2019
2091.57,1992.95,523.56,24.25,7.911,30.363,9.184,2019
2107.1,2014.92,535.3,25.54,7.904,30.147,8.334,2019
2091.36,2003.64,548.39,26.19,7.892,30.096,8.324,2019
2198.91,2055.7,438.35,19.5,7.998,31.711,10.155,2019
2208.84,2062.15,435.2,19.25,8.003,31.815,10.308,2019
2206.1,2058.78,433.79,19.15,8.003,31.83,10.373,2019
2216.09,2067.37,433.84,19.13,8.005,31.876,10.392,2019
2196.16,2057.3,447.31,20.01,7.99,31.687,9.987,2019
2156.75,2032.97,462.72,21.29,7.97,31.172,9.236,2019
2140.2,2015.84,454.84,20.93,7.974,31.141,9.238,2019
2155.25,2027.79,452.48,20.75,7.978,31.238,9.329,2019
2118.03,1996.89,458.81,21.14,7.966,31.31,9.171,2019
2157.5,2030.62,451.51,20.85,7.979,31.271,9.118,2019
2175.05,2032.02,419.05,19.02,8.011,31.558,9.574,2019
2207.34,2053.65,413.36,18.34,8.022,31.825,10.221,2019
2219,2063.51,414.28,18.31,8.023,31.867,10.321,2019
2214.54,2055.24,404.31,17.83,8.032,31.925,10.382,2019
2204.4,2044.92,398.83,17.62,8.036,31.799,10.351,2019
2184.26,2028.6,397.4,17.69,8.034,31.618,10.146,2019
2139.27,1994.97,401.07,18.16,8.023,30.969,9.753,2019
2147.71,2006.42,407.04,18.61,8.019,30.931,9.472,2019
2118.53,1985.11,414.85,19.14,8.006,30.775,9.225,2019
2128.75,1999.28,428.44,19.8,7.996,30.649,9.2,2019
2124.76,2002.59,450.87,20.83,7.975,30.669,9.196,2019
2096.55,1976.27,442.6,20.58,7.978,30.475,9.038,2019
2117.12,2007.83,491.43,22.79,7.94,30.59,9.106,2019
2139.32,2032.79,499.59,23.49,7.938,30.377,8.735,2019
2209.28,2062.62,436.14,19.32,8.001,32.021,10.224,2019
2191.28,2045.1,434.34,19.16,8,32.051,10.352,2019
2237.65,2086.17,435.72,19.18,8.007,32.112,10.408,2019
2242.56,2091.22,438.28,19.28,8.005,32.144,10.418,2019
2212.92,2069.52,447.09,19.79,7.993,31.949,10.265,2019
2164.79,2035.71,455.69,20.7,7.978,31.236,9.608,2019
2134.74,2013.75,464.38,21.3,7.965,30.908,9.374,2019
2150.59,2024.61,461.87,20.95,7.97,31.226,9.651,2019
2209.77,2074.71,458.14,20.68,7.983,31.619,9.727,2019
2173.27,2042.96,458.36,20.76,7.976,31.495,9.652,2019
2190.48,2051.06,445.15,19.88,7.991,31.735,10.037,2019
2218.62,2071,442.12,19.38,7.998,32.005,10.546,2019
2179.97,2033.54,434.62,19.01,7.998,32.07,10.602,2019
2210.65,2060.65,437.04,19.04,8.001,32.126,10.72,2019
2208.72,2060.04,437.47,19.14,8,32.072,10.599,2019
2205.26,2058.92,439.02,19.32,7.998,31.959,10.438,2019
2166.31,2035,455.1,20.41,7.979,31.089,10.018,2019
2147.93,2023.52,469.1,21.1,7.964,30.962,9.952,2019
2133.74,2014.54,478.89,21.64,7.954,30.876,9.828,2019
2146.4,2027.31,482.39,21.83,7.953,30.814,9.797,2019
2141.65,2024.86,488.51,22.11,7.948,30.773,9.795,2019
2140.14,2027.88,504.88,22.85,7.934,30.762,9.799,2019
2139.39,2035.72,529.32,24.23,7.916,30.52,9.503,2019
2202.45,2068.83,469.95,20.89,7.972,31.702,10.174,2019
2244.53,2097.49,455.66,19.88,7.991,32.03,10.698,2019
2252.25,2102.94,453.4,19.71,7.994,32.055,10.79,2019
2237.36,2090.05,455.56,19.78,7.99,32.086,10.83,2019
2247.08,2099.04,457.08,19.84,7.99,32.135,10.824,2019
2241.22,2098.11,467.4,20.37,7.981,32.056,10.718,2019
2232.48,2094.85,475.1,20.88,7.973,31.831,10.499,2019
2212.93,2084.3,489.77,21.73,7.959,31.447,10.289,2019
2192.72,2068,493.39,21.96,7.952,31.351,10.204,2019
2234.5,2095.04,469.1,20.69,7.978,31.981,10.372,2019
2209.51,2071.73,465.26,20.52,7.977,31.905,10.382,2019
2205.98,2062.84,453.8,19.78,7.986,31.869,10.751,2019
2232.59,2082.11,446.4,19.3,7.997,32.015,10.979,2019
2254.44,2102.66,448.57,19.42,7.999,31.972,10.937,2019
2223.08,2076.67,455.82,19.69,7.988,32.004,11.002,2019
2209.55,2063.58,454.78,19.58,7.986,32.053,11.09,2019
2206.74,2062.38,456.25,19.71,7.984,31.965,11.01,2019
2170.53,2039.05,476.8,20.76,7.962,31.481,10.856,2019
2102.54,1989.82,500.77,22.08,7.933,30.178,10.688,2019
2052.63,1945.06,496.76,21.92,7.928,29.576,10.78,2019
2018.66,1920.98,517.56,22.94,7.907,29.127,10.72,2019
1952.5,1865.76,530.16,23.63,7.886,28.396,10.678,2019
1900.79,1821.19,536.66,23.99,7.871,27.862,10.681,2019
2033.84,1940.94,535.41,24.14,7.895,29.412,10.148,2019
2040.31,1948.11,544.52,24.46,7.889,29.502,10.25,2019
2178.56,2040.18,459.75,19.94,7.977,31.548,10.963,2019
2183.43,2040.56,451.45,19.51,7.985,31.829,11.013,2019
2217.52,2070.87,452.4,19.54,7.99,31.915,11.014,2019
2219.92,2073.26,454.32,19.62,7.988,32.013,11.015,2019
2161.59,2027.84,466.53,20.27,7.969,31.386,10.936,2019
2153.46,2025.99,476.29,20.82,7.961,30.809,10.844,2019
2055.54,1944,484.21,21.37,7.938,29.783,10.738,2019
2104.86,1988.42,488.43,21.51,7.943,30.179,10.729,2019
2106.61,1983.48,475.6,20.76,7.953,30.798,10.896,2019
2141.32,2010.18,461.77,20.14,7.97,30.902,10.899,2019
2123.72,1994.12,459.95,20.08,7.969,30.887,10.868,2019
2189.27,2042.45,444.45,19.07,7.992,31.693,11.262,2019
2198.92,2051.33,444.72,19.12,7.994,31.735,11.201,2019
2205.84,2055.24,441.68,18.95,7.997,32.071,11.193,2019
2201.51,2053.38,445.5,19.15,7.993,31.912,11.174,2019
2189.31,2044.4,447.73,19.28,7.99,31.627,11.167,2019
2107.64,1979.54,457.97,19.9,7.969,30.372,11.104,2019
2089.36,1969.43,468.83,20.53,7.958,29.6,11.005,2019
2090.16,1973.99,482.22,21.16,7.947,29.69,10.928,2019
2087.22,1973.13,490.03,21.5,7.94,29.819,10.908,2019
2095.13,1981.58,495.2,21.73,7.937,29.841,10.903,2019
2097.89,1986.46,503.53,22.1,7.931,29.783,10.899,2019
2124.19,2017.24,531.39,23.33,7.915,29.799,10.891,2019
2074.56,1976.95,540.21,23.97,7.9,29.31,10.647,2019
2226.32,2082.87,465.27,20.13,7.98,32.029,10.942,2019
2215.08,2071.47,460.18,19.92,7.982,31.97,10.942,2019
2184.77,2043.38,459.01,19.82,7.978,32.064,11.002,2019
2214.9,2070.4,460.76,19.88,7.982,32.157,11.007,2019
2193.05,2056.84,475.64,20.61,7.966,31.934,10.925,2019
2161.31,2033.95,485.7,21.21,7.953,31.486,10.753,2019
2155.06,2032.37,493.96,21.71,7.946,31.224,10.61,2019
2145.67,2023.08,494.1,21.58,7.944,31.133,10.818,2019
2143.66,2017.4,477.18,20.93,7.957,31.088,10.689,2019
2159.18,2023,449.9,19.74,7.983,31.124,10.677,2019
2162.53,2025.44,452.43,19.74,7.981,31.274,10.816,2019
2187.77,2043.36,449.24,19.39,7.987,31.863,11.049,2019
2211.2,2062.14,448.48,19.24,7.992,32.097,11.199,2019
2225.36,2074.61,450.37,19.29,7.992,32.249,11.223,2019
2219.27,2069.78,450.93,19.34,7.991,32.215,11.18,2019
2220.46,2071.97,450.94,19.4,7.991,32.023,11.116,2019
2153.42,2015.52,449.37,19.53,7.982,31.305,10.936,2019
2135.44,2006.64,464.75,20.33,7.967,30.775,10.832,2019
2110.66,1989.15,473.32,20.83,7.957,30.25,10.743,2019
2094.84,1973.69,469.15,20.66,7.957,30.332,10.704,2019
2107.8,1987.32,476.15,20.97,7.954,30.329,10.707,2019
2114.07,1995.33,484.4,21.33,7.948,30.285,10.719,2019
2026.19,1923.24,511.52,22.55,7.91,30.241,10.682,2019
2059.22,1951.7,489.6,21.98,7.934,29.681,10.24,2019
2214.41,2073.29,462.6,20.19,7.98,31.923,10.698,2019
2193.21,2052.21,458.61,19.96,7.979,32.088,10.75,2019
2199.09,2056.89,458.75,19.92,7.98,32.145,10.814,2019
2218.61,2075.18,462.41,20.07,7.98,32.211,10.82,2019
2187.94,2052.96,474.16,20.7,7.966,32.043,10.67,2019
2191.75,2061.49,480.21,21.22,7.962,31.597,10.372,2019
2140.19,2017.39,481.56,21.45,7.952,31.424,10.161,2019
2133.61,2008.07,471.23,20.89,7.96,31.248,10.344,2019
2117.09,1986.95,447.34,19.87,7.977,31.062,10.309,2019
2152.03,2010.21,424.3,18.8,8.004,31.068,10.387,2019
2159.52,2002.55,388.35,17.07,8.04,31.006,10.64,2019
2205.7,2061.37,439.81,19.41,7.999,31.484,10.434,2019
2225.12,2071.61,434.66,18.79,8.006,31.975,10.979,2019
2252.46,2096.95,442.01,19.01,8.004,32.108,11.125,2019
2267.57,2112.81,449.62,19.34,8,32.172,11.108,2019
2261.41,2107.3,444.59,19.24,8.004,32.002,10.948,2019
2238.95,2089.92,437.39,19.21,8.008,31.2,10.637,2019
2162.41,2026.9,441.68,19.63,7.992,30.618,10.371,2019
2144.57,2016.37,451.64,20.26,7.98,30.313,10.153,2019
2128.31,2003.07,453.85,20.4,7.976,30.223,10.097,2019
2114.65,1992.16,458.44,20.61,7.969,30.224,10.096,2019
2107.63,1991.16,474.3,21.4,7.955,30.139,10.005,2019
2140.17,2025.61,493.16,22.24,7.946,30.132,10.023,2019
2114.6,1995.45,456.84,20.85,7.972,29.686,9.737,2019
2242.49,2097.85,456.95,20.07,7.99,31.861,10.519,2019
2234.68,2090.52,457,20.04,7.988,31.908,10.553,2019
2221.18,2078.45,457.45,20.06,7.986,31.948,10.557,2019
2222.72,2078.58,456.78,19.95,7.986,32.048,10.664,2019
2223.13,2084.21,468.72,20.59,7.976,31.92,10.499,2019
2205.17,2071.84,470.88,20.92,7.972,31.546,10.218,2019
2182.33,2054.42,469.28,21.19,7.969,31.273,9.777,2019
2155.96,2023.53,443.52,20.04,7.987,31.067,9.792,2019
2113.91,1977.69,422.63,18.91,7.999,30.962,10.116,2019
2153.6,2008.76,411.6,18.37,8.016,30.974,10.19,2019
2141.7,1985.78,377.84,16.8,8.048,30.716,10.337,2019
2131.38,1969.33,354.91,15.91,8.07,30.567,10.118,2019
2156.39,2011.31,409.57,18.42,8.018,31.231,9.906,2019
2200.15,2054.5,444.96,19.38,7.993,31.929,10.758,2019
2215.42,2069.79,451.77,19.66,7.989,32.058,10.767,2019
2205.9,2062.95,456.7,19.88,7.983,32.067,10.755,2019
2188.62,2052.3,459.21,20.32,7.979,31.684,10.327,2019
2140.44,2005.71,427.39,19.35,8,30.702,9.799,2019
2087.83,1958.5,421.34,19.19,7.996,30.402,9.673,2019
2102.9,1975.87,430.66,19.71,7.99,30.381,9.528,2019
2085.28,1963.64,441.39,20.23,7.977,30.369,9.485,2019
2086.01,1967.85,445.93,20.63,7.974,30.082,9.259,2019
2090.97,1973.31,440.04,20.64,7.98,29.872,8.89,2019
2100.66,1972.14,409.52,19.25,8.009,30.132,8.784,2019
2209.03,2068.03,452.06,20.05,7.988,31.948,10.206,2019
2214.47,2073.09,458.89,20.17,7.983,32.056,10.464,2019
2186.21,2048.89,462.92,20.32,7.974,32.082,10.491,2019
2205.26,2065.92,462.56,20.32,7.978,32.084,10.469,2019
2195.36,2059.93,470.02,20.72,7.97,32.095,10.372,2019
2192.35,2062.3,474.29,21.27,7.966,31.82,9.898,2019
2174.26,2044.58,456.14,20.81,7.978,31.426,9.454,2019
2151.45,2017.85,439.26,19.88,7.989,31.298,9.703,2019
2138.04,1998.42,419.9,18.86,8.005,31.179,9.96,2019
2150.03,2004.52,404.16,18.22,8.022,31.086,9.865,2019
2161.14,2004.15,378.64,17.01,8.049,31.06,9.98,2019
2139.67,1980.26,363.48,16.37,8.062,30.847,9.932,2019
2145.39,1979.39,339.18,15.56,8.09,30.487,9.449,2019
2183.3,2036.91,411.69,18.65,8.02,31.366,9.668,2019
2209.33,2068.7,451.77,20.09,7.988,31.942,10.13,2019
2228.61,2087.47,458.16,20.35,7.986,32.031,10.154,2019
2209.66,2071.91,459.96,20.5,7.981,31.989,10.049,2019
2177.58,2047.21,462.85,20.91,7.973,31.717,9.689,2019
2124.44,1997.7,435.93,20.22,7.987,30.946,9.038,2019
2144.04,2013.82,422.79,19.83,8.004,30.616,8.761,2019
2123.98,2001.85,441.41,20.76,7.983,30.737,8.66,2019
2130.19,2002.37,423.46,19.98,8,30.708,8.578,2019
2108.49,1986.89,423.57,20.36,7.996,30.363,8.088,2019
2140.39,2009.01,400.65,19.4,8.023,30.437,7.864,2019
2224.13,2085.91,445.72,20.43,7.995,31.802,9.238,2019
2262.14,2117.67,456.58,20.38,7.992,32.112,9.977,2019
2253.1,2109.58,457.69,20.4,7.99,32.138,10.024,2019
2233.91,2092.76,459.11,20.45,7.985,32.156,10.037,2019
2260.26,2116.99,460.32,20.55,7.989,32.173,9.975,2019
2252.74,2114.88,471.07,21.12,7.979,32.039,9.861,2019
2186.25,2058.55,453.74,21.15,7.982,31.381,8.809,2019
2172.62,2040.23,437.55,20.27,7.994,31.33,9.01,2019
2196.67,2059.15,426.04,19.81,8.009,31.116,8.94,2019
2147.34,2012.02,414.32,19.3,8.011,30.9,8.92,2019
2155.64,2009.77,387.57,18.02,8.039,30.817,8.993,2019
2172.65,2019.97,373.1,17.37,8.057,30.651,8.984,2019
2173.91,2019.58,368.21,17.17,8.063,30.635,8.924,2019
2135.39,1983.93,354.62,16.84,8.07,30.399,8.438,2019
2241.3,2097.06,431.81,19.81,8.011,31.676,9.237,2019
2224.68,2084.41,449,20.28,7.992,31.942,9.654,2019
2237.89,2096.8,458.96,20.49,7.986,32.114,9.977,2019
2265.4,2123.22,460.52,20.69,7.99,32.053,9.794,2019
2225.09,2093.9,468.45,21.44,7.976,31.692,9.302,2019
2170.31,2043.25,448.76,20.92,7.984,31.163,8.843,2019
2175.67,2057,479.32,22.37,7.959,31.252,8.807,2019
2181.13,2055.38,455.47,21.3,7.98,31.233,8.742,2019
2144.89,2021.76,435.27,20.84,7.991,30.729,8.141,2019
2178.37,2047.81,428.82,20.4,8.002,31.107,8.257,2019
2225.62,2089.39,457.04,20.81,7.986,31.886,9.429,2019
2234.06,2093.1,462.84,20.51,7.982,32.167,10.194,2019
2218.86,2078.81,462.52,20.44,7.98,32.203,10.273,2019
2238.69,2097.38,464.39,20.55,7.982,32.18,10.24,2019
2259.79,2116.57,464.24,20.59,7.986,32.212,10.155,2019
2241.96,2103.88,469.87,20.98,7.978,32.133,9.965,2019
2200.68,2070.77,466.07,21.29,7.974,31.764,9.345,2019
2166.88,2039.77,460.4,21.02,7.974,31.279,9.452,2019
2189.64,2056.09,453.41,20.5,7.984,31.378,9.724,2019
2190.41,2053.46,438.47,19.97,7.997,31.312,9.521,2019
2166.73,2030.44,429.21,19.65,8.001,31.21,9.386,2019
2190.27,2052.8,432.75,19.81,8.002,31.158,9.391,2019
2178.17,2044.98,435.57,20.12,7.998,30.959,9.161,2019
2127,2001.65,429.2,20.22,7.995,30.504,8.645,2019
2203.53,2065.94,434.49,20.04,8.002,31.403,9.125,2019
2219.89,2083.69,453.71,20.65,7.988,31.669,9.479,2019
2211.12,2075.68,463.63,20.8,7.978,31.939,9.861,2019
2266.11,2125.01,468.7,20.9,7.983,32.071,10.016,2019
2263.1,2124.14,470.34,21.09,7.981,31.96,9.872,2019
2214.22,2087.81,484.5,22.01,7.962,31.595,9.542,2019
