DateTimeStamp,temperatureC,salinitypsu,DO_mgl,depthm,pH,turbidity
6/25/18,10.1,25.1,10.6,0.8,8,1
6/25/18,10.4,24.6,10.6,0.81,8,1
6/25/18,10.4,24.4,10.6,0.8,8,0
6/25/18,10.5,24.3,10.6,0.8,8,0
6/25/18,10.6,24,10.5,0.81,8,0
6/25/18,10.6,23.9,10.5,0.81,8,0
6/25/18,10.5,24.3,10.5,0.81,8,0
6/25/18,10.5,24,10.5,0.81,8,0
6/25/18,10.5,24,10.5,0.81,8,0
6/25/18,10.4,24.4,10.5,0.81,8,0
6/25/18,9.8,26.7,10.4,0.81,8,0
6/25/18,9.6,27.1,10.5,0.81,8,0
6/25/18,9.7,27.2,10.4,0.81,8,0
6/25/18,9.6,27.1,10.4,0.8,8,0
6/25/18,10,25.6,10.5,0.81,8,0
6/25/18,9.8,26.4,10.5,0.81,8,0
6/25/18,10.1,25.1,10.6,0.81,8,0
6/25/18,10,25.4,10.5,0.81,8,0
6/25/18,10.2,24.7,10.5,0.81,8,0
6/25/18,9.9,26,10.3,0.81,8,0
6/25/18,9.7,27.4,10.5,0.81,8,0
6/25/18,10.2,25.5,10.4,0.81,8,0
6/25/18,10.2,26.2,10.5,0.81,8,0
6/25/18,10.4,25.5,10.6,0.81,8,1
6/25/18,10.5,26.2,10.6,0.8,8,1
6/25/18,10.4,27,10.7,0.81,8,1
6/25/18,10.2,27.4,10.6,0.81,8,1
6/25/18,9.8,27.7,10.5,0.81,8,1
6/25/18,10.3,26.9,10.6,0.81,8,1
6/25/18,10.1,27.2,10.5,0.8,8,1
6/25/18,9.9,27.1,10.5,0.81,8,1
6/25/18,9.8,27.5,10.5,0.81,8,1
6/25/18,9.9,27.5,10.5,0.81,8,1
6/25/18,9.8,27.9,10.5,0.81,8,1
6/25/18,9.8,28,10.6,0.81,8,1
6/25/18,10.1,27.8,10.5,0.81,8,1
6/25/18,10,27.9,10.5,0.81,8,1
6/25/18,9.8,28.2,10.5,0.81,8,1
6/25/18,9.6,28.5,10.5,0.81,8,1
6/25/18,8.8,29.5,10.5,0.81,7.9,1
6/25/18,9.2,28.7,10.5,0.81,7.9,1
6/25/18,9.1,28.9,10.4,0.81,7.9,1
6/25/18,9.2,28.7,10.4,0.81,7.9,1
6/25/18,9.6,28,10.5,0.81,7.9,1
6/25/18,9.6,28.3,10.5,0.81,8,1
6/25/18,9.5,28.3,10.6,0.81,8,1
6/25/18,9.7,28,10.7,0.8,8,1
6/25/18,9.8,27.6,10.8,0.8,8,1
6/25/18,10,27,10.8,0.8,8,1
6/25/18,10.1,26.9,10.7,0.81,8,1
6/25/18,10.3,26.6,10.7,0.81,8,1
6/25/18,10.4,26.3,10.8,0.81,8,1
6/25/18,10.6,25.9,10.8,0.81,8,1
6/25/18,10.7,25.5,10.8,0.81,8,1
6/25/18,10.9,25,10.7,0.81,8,1
6/25/18,10.9,24.8,10.7,0.81,8,1
6/25/18,11,24.8,10.6,0.81,8,1
6/25/18,11.1,24.3,10.6,0.81,8,1
6/25/18,11.2,24.1,10.7,0.81,8,1
6/25/18,11.1,24.4,10.6,0.81,8,1
6/25/18,11.1,24.6,10.6,0.81,8,1
6/25/18,10.7,25.5,10.6,0.81,8,1
6/25/18,10.9,25,10.6,0.81,8,1
6/25/18,10.8,25.3,10.6,0.81,8,1
6/25/18,10.9,25.3,10.6,0.81,8,1
6/25/18,11.2,24.5,10.5,0.81,8,1
6/25/18,11.2,24.5,10.5,0.81,8,0
6/25/18,11.5,23.2,10.5,0.81,8,0
6/25/18,11.5,23,10.5,0.81,8,0
6/25/18,11.2,24,10.5,0.81,8,0
6/25/18,10.6,25.7,10.7,0.81,8,0
6/25/18,10.4,26.4,10.7,0.82,8,0
6/25/18,10.2,27.1,10.7,0.82,8,1
6/25/18,10.1,27.2,10.7,0.82,8,1
6/25/18,9.5,28.1,10.7,0.81,8,1
6/25/18,9.7,27.8,10.7,0.82,8,1
6/25/18,9.9,27.3,10.6,0.82,8,1
6/25/18,9.8,27.4,10.6,0.82,8,1
6/25/18,9.7,27.8,10.6,0.82,8,0
6/25/18,9.6,28,10.6,0.81,8,0
6/25/18,9.5,28.3,10.6,0.82,8,0
6/25/18,9.3,28.6,10.5,0.82,8,0
6/26/18,9,29,10.5,0.82,8,0
6/26/18,9,29,10.5,0.82,8,0
6/26/18,9.1,28.6,10.5,0.82,8,1
6/26/18,8.4,29.5,10.3,0.82,7.9,1
6/26/18,7.6,30.7,10.3,0.83,7.9,1
6/26/18,7.8,30.4,10.3,0.82,7.9,1
6/26/18,8,30.1,10.3,0.82,7.9,1
6/26/18,8.2,29.8,10.4,0.83,7.9,1
6/26/18,8.6,29.3,10.4,0.82,7.9,1
6/26/18,8.9,29,10.4,0.82,7.9,1
6/26/18,9,28.8,10.4,0.82,7.9,1
6/26/18,9.4,28.2,10.5,0.82,8,0
6/26/18,9.8,27.6,10.4,0.82,8,0
6/26/18,9.4,28.4,10.4,0.82,8,1
6/26/18,9.1,28.8,10.5,0.83,7.9,1
6/26/18,9,28.9,10.4,0.83,7.9,1
6/26/18,9.4,28.1,10.5,0.83,8,0
6/26/18,9.8,27.3,10.6,0.83,8,1
6/26/18,10,26.6,10.6,0.83,8,0
6/26/18,10.2,26.1,10.6,0.83,8,0
6/26/18,10.4,25.5,10.6,0.83,8,0
6/26/18,10.5,25.1,10.6,0.83,8,0
6/26/18,10.2,25.7,10.4,0.83,8,0
6/26/18,10,25.8,10.4,0.83,8,0
6/26/18,10.2,25.1,10.4,0.83,8,0
6/26/18,10.3,24.8,10.4,0.83,8,0
6/26/18,10.4,24.5,10.3,0.83,8,0
6/26/18,10.3,25.2,10.2,0.84,8,0
6/26/18,10.5,24.3,10.3,0.84,8,0
6/26/18,10.4,24.8,10.3,0.84,8,0
6/26/18,10.5,24.4,10.4,0.83,8,0
6/26/18,10.5,24.4,10.4,0.83,8,0
6/26/18,10.3,25.2,10.5,0.83,8,0
6/26/18,10.5,24.4,10.4,0.83,8,1
6/26/18,10.7,23.7,10.3,0.83,8,1
6/26/18,10.6,24.3,10.4,0.83,8,1
6/26/18,10.7,24,10.5,0.83,8,0
6/26/18,10.7,23.9,10.5,0.83,8,0
6/26/18,10.7,24.2,10.5,0.83,8,0
6/26/18,10.6,24.4,10.5,0.83,8,0
6/26/18,10.6,24.7,10.5,0.83,8,0
6/26/18,10.4,25.6,10.5,0.83,8,0
6/26/18,10.1,26.1,10.5,0.83,8,1
6/26/18,10.5,25,10.5,0.83,8,0
6/26/18,10.4,25.4,10.4,0.83,8,0
6/26/18,10.1,26.2,10.5,0.82,8,1
6/26/18,9.6,27.5,10.5,0.82,8,1
6/26/18,9.8,26.9,10.5,0.83,8,1
6/26/18,9.7,27.7,10.5,0.82,8,0
6/26/18,9.8,27.3,10.5,0.82,8,0
6/26/18,9.4,28.3,10.5,0.83,8,0
6/26/18,9.5,28.2,10.5,0.82,8,1
6/26/18,9.6,28.5,10.4,0.82,8,1
6/26/18,9.5,28.7,10.4,0.83,8,1
6/26/18,9.4,28.7,10.4,0.82,8,1
6/26/18,9.5,28.2,10.4,0.83,7.9,1
6/26/18,9.7,27.8,10.4,0.83,7.9,1
6/26/18,9.7,27.6,10.4,0.82,7.9,1
6/26/18,9.6,27.8,10.4,0.82,7.9,1
6/26/18,9.6,27.9,10.4,0.82,7.9,1
6/26/18,9.7,27.8,10.4,0.82,8,1
6/26/18,10,27.5,10.4,0.83,8,1
6/26/18,10.4,27.5,10.5,0.83,8,1
6/26/18,10,27.6,10.3,0.83,7.9,1
6/26/18,9.5,28.5,10.6,0.83,8,1
6/26/18,9.9,27.6,10.7,0.83,8,0
6/26/18,10,27.4,10.6,0.83,8,1
6/26/18,10,27.4,10.7,0.83,8,0
6/26/18,10.4,26.5,10.7,0.82,8,0
6/26/18,10.5,26.2,10.6,0.82,8,0
6/26/18,10.6,26,10.6,0.82,8,0
6/26/18,10.6,26,10.6,0.82,8,0
6/26/18,10.6,25.9,10.6,0.83,8,0
6/26/18,10.3,26.6,10.6,0.83,8,0
6/26/18,10.1,26.9,10.6,0.83,8,1
6/26/18,10.3,26.7,10.6,0.83,8,1
6/26/18,9.8,27.7,10.5,0.82,8,1
6/26/18,10.1,27.2,10.5,0.82,8,0
6/26/18,10.1,27.2,10.5,0.82,8,1
6/26/18,10.6,26.3,10.5,0.82,8,1
6/26/18,10.7,26.1,10.5,0.82,8,1
6/26/18,10.9,25.7,10.5,0.82,8,0
6/26/18,10.6,26.4,10.5,0.82,8,0
6/26/18,10.9,25.6,10.5,0.83,8,0
6/26/18,10.8,25.8,10.5,0.82,8,0
6/26/18,10.8,25.7,10.6,0.82,8,0
6/26/18,10.5,26.3,10.8,0.82,8,0
6/26/18,10.5,26.4,10.8,0.82,8,0
6/26/18,10.5,26.6,10.8,0.82,8,1
6/26/18,10.4,26.9,10.7,0.82,8,1
6/26/18,10.4,26.7,10.6,0.81,8,1
6/26/18,10.2,27.1,10.6,0.82,8,1
6/26/18,9.9,27.8,10.6,0.81,8,1
6/26/18,10.1,27.4,10.6,0.81,8,1
6/26/18,10,28.3,10.4,0.81,8,1
6/26/18,9.5,28.7,10.5,0.81,8,1
6/27/18,9.6,28.4,10.5,0.81,8,1
6/27/18,9.2,28.8,10.6,0.8,8,1
6/27/18,9.3,28.6,10.5,0.81,8,1
6/27/18,9.4,28.7,10.5,0.81,8,1
6/27/18,9.7,28.4,10.5,0.81,8,1
6/27/18,9.8,28.3,10.5,0.81,8,1
6/27/18,9.8,27.9,10.4,0.81,8,1
6/27/18,9.3,28.6,10.4,0.81,8,1
6/27/18,9.9,27.6,10.4,0.81,8,1
6/27/18,10.1,27.4,10.5,0.81,8,1
6/27/18,10.5,26.6,10.6,0.8,8,1
6/27/18,10.4,26.9,10.5,0.8,8,1
6/27/18,10.3,26.6,10.4,0.8,8,1
6/27/18,10.4,26,10.4,0.8,8,0
6/27/18,10.5,25.8,10.4,0.8,8,0
6/27/18,10.5,25.7,10.4,0.8,8,0
6/27/18,10.5,25.6,10.3,0.8,8,0
6/27/18,10.7,25,10.4,0.8,8,0
6/27/18,10.9,24.6,10.4,0.8,8,0
6/27/18,10.9,24.4,10.3,0.8,8,0
6/27/18,10.7,24.8,10.3,0.8,8,0
6/27/18,10.8,24.8,10.3,0.8,8,0
6/27/18,10.8,24.5,10.3,0.8,8,0
6/27/18,11,24.2,10.3,0.8,8,0
6/27/18,11,24.2,10.3,0.8,8,1
6/27/18,11.1,23.7,10.2,0.8,8,1
6/27/18,11.2,23.4,10.2,0.8,8,1
6/27/18,11.3,23.2,10.2,0.8,8,1
6/27/18,11.2,23.4,10.2,0.8,8,1
6/27/18,11.2,23.3,10.2,0.8,8,1
6/27/18,11.2,22.8,10.3,0.8,8,1
6/27/18,11.3,22.6,10.3,0.8,8,1
6/27/18,11.3,22.1,10.3,0.8,8,1
6/27/18,11.3,21.8,10.3,0.8,8,1
6/27/18,11.3,21.6,10.2,0.8,8,1
6/27/18,11.3,21,10.3,0.8,8,1
6/27/18,11.4,20.7,10.3,0.8,8,1
6/27/18,11.4,20.6,10.4,0.8,8,1
6/27/18,11.2,22.1,10.2,0.79,8,1
6/27/18,11.3,20.9,10.3,0.8,8,1
6/27/18,11,22.2,10.4,0.79,8,1
6/27/18,11.4,21.9,10.3,0.79,8,1
6/27/18,11.2,22.6,10.5,0.79,8,1
6/27/18,11.6,21.6,10.5,0.79,8,1
6/27/18,11.2,23.1,10.5,0.79,8,0
6/27/18,11.2,22.8,10.5,0.79,8,1
6/27/18,10.5,24.6,10.4,0.79,8,1
6/27/18,10.9,23.5,10.5,0.78,8,1
6/27/18,10.7,24.3,10.5,0.78,8,0
6/27/18,9.8,26.8,10.4,0.78,8,0
6/27/18,10.3,25.5,10.4,0.78,8,0
6/27/18,9.8,26.9,10.4,0.78,8,1
6/27/18,10.4,25.5,10.5,0.78,8,0
6/27/18,9.9,27,10.5,0.78,8,1
6/27/18,10.2,25.8,10.5,0.78,8,0
6/27/18,10.1,26.3,10.5,0.78,8,0
6/27/18,10.4,25.6,10.5,0.78,8,0
6/27/18,9.9,26.6,10.5,0.78,8,1
6/27/18,10,26.4,10.4,0.78,8,1
6/27/18,10.1,26.3,10.4,0.78,8,0
6/27/18,9.9,26.8,10.4,0.78,8,1
6/27/18,10,26.6,10.4,0.78,8,0
6/27/18,10.6,25.6,10.4,0.77,8,0
6/27/18,10.3,26.1,10.4,0.77,8,0
6/27/18,10.1,26.6,10.4,0.77,8,0
6/27/18,10.1,26.4,10.7,0.77,8,0
6/27/18,10.3,25.8,10.7,0.77,8,0
6/27/18,10.6,24.9,10.7,0.76,8,0
6/27/18,10.9,24.3,10.6,0.76,8,0
6/27/18,11.1,23.7,10.6,0.77,8,0
6/27/18,11,23.9,10.6,0.77,8,0
6/27/18,11.3,23.3,10.6,0.77,8,0
6/27/18,11.4,23,10.6,0.76,8,0
6/27/18,11.5,22.9,10.6,0.76,8,0
6/27/18,11.6,22.6,10.6,0.77,8,0
6/27/18,11.5,22.6,10.6,0.77,8,0
6/27/18,11.5,22.8,10.6,0.77,8,1
6/27/18,11.4,23,10.6,0.77,8,0
6/27/18,10.9,24.3,10.5,0.77,8,0
6/27/18,11.2,23.5,10.5,0.77,8,0
6/27/18,11.6,22.6,10.5,0.77,8,0
6/27/18,11.7,22.2,10.5,0.77,8,0
6/27/18,11.9,21.7,10.5,0.77,8,0
6/27/18,11.9,21.6,10.5,0.77,8,0
6/27/18,11.9,21.4,10.5,0.77,8,0
6/27/18,11.9,21.4,10.5,0.77,8,0
6/27/18,11.9,21.4,10.5,0.77,8,0
6/27/18,11.8,21.4,10.5,0.77,8,0
6/27/18,11.5,22.6,10.5,0.77,8,0
6/27/18,11.5,22.8,10.5,0.77,8,0
6/27/18,11.3,23.5,10.7,0.76,8,0
6/27/18,11.3,23.4,10.7,0.76,8,0
6/27/18,11.4,23,10.5,0.76,8,0
6/27/18,11,24.7,10.5,0.76,8,0
6/27/18,10.4,26.2,10.5,0.76,8,0
6/27/18,10.5,25.9,10.5,0.77,8,0
6/28/18,10.1,26.7,10.5,0.77,8,1
6/28/18,10,27,10.6,0.77,8,1
6/28/18,9.9,27.3,10.5,0.76,8,1
6/28/18,10.3,26.2,10.6,0.76,8,1
6/28/18,10.3,26.4,10.6,0.76,8,1
6/28/18,9.3,28.4,10.6,0.76,8,1
6/28/18,9.5,27.9,10.5,0.76,8,1
6/28/18,9.6,27.4,10.4,0.77,8,1
6/28/18,9.3,27.9,10.3,0.76,7.9,1
6/28/18,9.9,26.7,10.4,0.77,8,1
6/28/18,10.2,26,10.4,0.76,8,1
6/28/18,10.1,26.2,10.3,0.76,8,1
6/28/18,10.1,26.3,10.4,0.76,8,1
6/28/18,10.4,25.2,10.3,0.76,8,0
6/28/18,10.5,24.8,10.3,0.76,8,0
6/28/18,10.7,23.8,10.3,0.76,8,0
6/28/18,10.7,23.9,10.3,0.76,8,0
6/28/18,11,23.4,10.3,0.75,8,0
6/28/18,11,23.3,10.3,0.76,8,0
6/28/18,11.1,23,10.3,0.76,8,0
6/28/18,11.2,22.6,10.3,0.75,8,0
6/28/18,11.4,21.9,10.4,0.75,8,0
6/28/18,11.4,21.8,10.4,0.75,8,0
6/28/18,11.4,21.8,10.3,0.76,8,0
6/28/18,11.4,21.5,10.3,0.76,8,0
6/28/18,11.4,21.5,10.4,0.76,8,0
6/28/18,11.5,21.2,10.3,0.76,8,0
6/28/18,11.5,21.1,10.3,0.76,8,0
6/28/18,11.5,21.1,10.3,0.76,8,0
6/28/18,11.5,20.9,10.3,0.76,8,0
6/28/18,11.4,21.1,10.3,0.77,8,0
6/28/18,11.3,21.5,10.3,0.76,8,0
6/28/18,11.4,21.3,10.3,0.77,8,0
6/28/18,11.4,21.3,10.2,0.77,8,0
6/28/18,11.4,21.1,10.2,0.77,8,1
6/28/18,11.5,20.7,10.2,0.76,8,0
6/28/18,11.5,20.6,10.3,0.77,8,1
6/28/18,11.5,20.4,10.3,0.77,8,1
6/28/18,11.5,20.5,10.3,0.77,8,1
6/28/18,11.5,20.3,10.3,0.76,8,1
6/28/18,11.6,20.2,10.3,0.76,8,0
6/28/18,11.6,20.2,10.3,0.76,8,0
6/28/18,11.5,20.3,10.2,0.76,8,0
6/28/18,11.6,20.2,10.3,0.76,8,0
6/28/18,11.7,20.2,10.4,0.76,8,0
6/28/18,11.7,20.4,10.4,0.76,8,0
6/28/18,11.7,20.4,10.4,0.76,8,0
6/28/18,11.6,20.6,10.4,0.76,8,0
6/28/18,11.4,21.1,10.5,0.76,8,0
6/28/18,11.3,21.7,10.4,0.76,8,0
6/28/18,11.3,21.5,10.4,0.76,8,0
6/28/18,11.3,21.6,10.3,0.75,8,0
6/28/18,11.3,21.8,10.3,0.76,8,0
6/28/18,11,22.7,10.4,0.76,8,0
6/28/18,11.1,22.4,10.4,0.75,8,0
6/28/18,11,22.7,10.4,0.75,8,0
6/28/18,10.9,23,10.5,0.75,8,0
6/28/18,10.8,23.5,10.5,0.76,8,0
6/28/18,10.8,23.5,10.4,0.76,8,0
6/28/18,10.8,23.6,10.5,0.76,8,0
6/28/18,10.9,23.3,10.4,0.76,8,0
6/28/18,10.8,23.7,10.3,0.76,8,0
6/28/18,10.7,24,10.3,0.76,8,0
6/28/18,10.9,23.7,10.3,0.76,8,0
6/28/18,10.9,23.7,10.3,0.76,8,0
6/28/18,10.8,23.8,10.4,0.76,8,0
6/28/18,10.7,24.1,10.4,0.76,8,0
6/28/18,10.8,23.7,10.5,0.75,8,1
6/28/18,10.7,23.6,10.5,0.75,8,1
6/28/18,10.7,23.5,10.5,0.75,8,1
6/28/18,10.8,23.3,10.5,0.76,8,0
6/28/18,10.9,23,10.5,0.76,8,1
6/28/18,11,22.9,10.5,0.76,8,1
6/28/18,11.1,22.7,10.5,0.76,8,0
6/28/18,11.1,22.7,10.5,0.76,8,1
6/28/18,11.1,22.7,10.5,0.76,8,0
6/28/18,11.1,22.6,10.5,0.76,8,0
6/28/18,11.1,22.7,10.5,0.76,8,0
6/28/18,11.2,22.4,10.4,0.77,8,0
6/28/18,11.2,22.3,10.5,0.77,8,0
6/28/18,11.2,22.4,10.4,0.77,8,0
6/28/18,11.2,22.4,10.4,0.77,8,0
6/28/18,11.3,22.2,10.4,0.77,8,0
6/28/18,11.3,22.2,10.4,0.78,8,0
6/28/18,11.1,22.7,10.3,0.78,8,0
6/28/18,11.2,22.4,10.4,0.77,8,0
6/28/18,11.1,22.6,10.4,0.78,8,1
6/28/18,11,22.7,10.3,0.78,8,0
6/28/18,11.1,22.6,10.3,0.78,8,0
6/28/18,10.7,23.6,10.3,0.78,8,0
6/28/18,10.9,22.8,10.4,0.78,8,0
6/28/18,10.9,22.8,10.4,0.78,8,1
6/28/18,11,22.5,10.5,0.77,8,1
6/28/18,10.5,24.7,10.5,0.78,8,0
6/28/18,10.6,24.7,10.5,0.78,8,0
6/28/18,10.3,25.5,10.5,0.78,8,0
6/29/18,10.3,24.9,10.4,0.78,8,0
6/29/18,10.4,24.5,10.4,0.78,8,0
6/29/18,10.4,24.3,10.4,0.78,8,0
6/29/18,9.5,27.3,10.4,0.78,7.9,0
6/29/18,9.5,27.6,10.4,0.78,7.9,0
6/29/18,9.6,27.2,10.4,0.78,8,1
6/29/18,9.2,28.2,10.3,0.78,7.9,1
6/29/18,9,28.2,10.3,0.77,7.9,1
6/29/18,8.6,28.8,10.4,0.78,7.9,1
6/29/18,8.8,28.3,10.3,0.78,7.9,1
6/29/18,9.1,27.6,10.2,0.78,7.9,1
6/29/18,8.9,27.9,10.2,0.78,7.9,1
6/29/18,8.9,27.8,10.1,0.77,7.9,1
6/29/18,8.4,28.8,10.1,0.77,7.9,1
6/29/18,8.7,28.3,10.1,0.77,7.9,1
6/29/18,8.8,28.4,10.1,0.77,7.9,1
6/29/18,9.7,26,10.1,0.77,7.9,0
6/29/18,9.9,25.3,10.1,0.77,8,0
6/29/18,9.9,25.2,10.1,0.77,8,0
6/29/18,10,25.1,10.1,0.77,8,0
6/29/18,10.2,24.3,10.1,0.77,8,0
6/29/18,10.4,23.9,10.1,0.77,8,0
6/29/18,10.5,23.7,10.1,0.76,8,0
6/29/18,10.6,23.5,10.1,0.77,8,0
6/29/18,10.6,23.4,10.1,0.77,8,0
6/29/18,10.7,23.4,10,0.77,8,0
6/29/18,10.7,23.3,10,0.77,8,0
6/29/18,10.7,23.4,10,0.77,8,0
6/29/18,10.7,23.3,10,0.77,8,0
6/29/18,10.7,23.3,10,0.77,8,0
6/29/18,10.6,23.5,10,0.77,8,0
6/29/18,10.5,24.1,9.9,0.77,8,0
6/29/18,10.1,25,10,0.77,7.9,0
6/29/18,10.1,24.9,10,0.77,7.9,0
6/29/18,9.7,26.1,10,0.77,7.9,0
6/29/18,10,25.3,10,0.78,7.9,0
6/29/18,9.8,25.9,9.9,0.78,7.9,1
6/29/18,9.6,26.3,10,0.78,7.9,0
6/29/18,9.8,25.7,10,0.78,7.9,0
6/29/18,9.5,26.5,10,0.78,7.9,0
6/29/18,10.3,24.4,9.9,0.78,7.9,0
6/29/18,10,25.3,10,0.78,7.9,0
6/29/18,10.5,24,9.9,0.78,8,0
6/29/18,10.3,24.2,10,0.78,8,0
6/29/18,10,25.3,9.9,0.78,7.9,0
6/29/18,10.1,24.8,9.8,0.78,7.9,0
6/29/18,10,25.3,10.1,0.78,7.9,0
6/29/18,10,25.4,10.2,0.78,8,0
6/29/18,9.9,25.6,10.2,0.78,7.9,0
6/29/18,9.6,26.1,10,0.78,7.9,1
6/29/18,9.3,27.2,10,0.78,7.9,0
6/29/18,9,27.7,10,0.78,7.9,0
6/29/18,9.2,27.4,10,0.78,7.9,0
6/29/18,9.4,26.9,10.1,0.78,7.9,0
6/29/18,9.4,26.9,10.1,0.78,7.9,0
6/29/18,9.5,26.7,10.3,0.78,7.9,0
6/29/18,9.1,27.9,10.2,0.78,7.9,0
6/29/18,9.7,26.5,10.3,0.78,8,0
6/29/18,9.4,27.4,10.2,0.78,7.9,0
6/29/18,9.6,26.9,10.3,0.78,7.9,0
6/29/18,9.6,27,10.4,0.78,7.9,0
6/29/18,8.7,29.1,10.2,0.78,7.9,1
6/29/18,9,28.1,10.2,0.78,7.9,1
6/29/18,8.7,28.7,10.1,0.78,7.9,1
6/29/18,8.8,28.4,10.1,0.78,7.9,0
6/29/18,8.9,28.2,10.1,0.78,7.9,1
6/29/18,8.8,28.5,10.1,0.78,7.9,1
6/29/18,9.1,28,10.1,0.78,7.9,1
6/29/18,8.8,28.7,10.1,0.78,7.9,1
6/29/18,8.7,28.8,10.1,0.78,7.9,1
6/29/18,8.9,28.6,10.2,0.78,7.9,1
6/29/18,9.3,27.9,10.2,0.78,7.9,1
6/29/18,9.4,27.8,10.2,0.78,7.9,1
6/29/18,9.8,27.3,10.3,0.78,7.9,1
6/29/18,10,26.8,10.3,0.78,7.9,1
6/29/18,10.1,26.5,10.4,0.79,8,1
6/29/18,10.3,26.2,10.4,0.78,8,1
6/29/18,10.4,26.1,10.4,0.79,8,1
6/29/18,10.4,26,10.4,0.78,8,1
6/29/18,10.3,26.1,10.5,0.79,8,0
6/29/18,10.3,26.2,10.5,0.79,8,0
6/29/18,10.3,26.1,10.5,0.79,8,0
6/29/18,10.2,26.4,10.4,0.79,8,1
6/29/18,10,26.8,10.4,0.8,8,1
6/29/18,9.8,27.1,10.3,0.8,7.9,1
6/29/18,9.4,27.7,10.2,0.8,7.9,1
6/29/18,9.9,26.9,10.2,0.8,7.9,1
6/29/18,10,26.7,10.2,0.8,7.9,1
6/29/18,10,26.6,10.3,0.8,7.9,1
6/29/18,10,26.7,10.4,0.8,8,1
6/29/18,10,26.6,10.4,0.8,8,1
6/29/18,9.6,27.3,10.1,0.81,7.9,1
6/29/18,9.7,27.2,10.4,0.81,7.9,1
6/29/18,9.2,28,10.4,0.81,7.9,0
6/29/18,9.9,26.7,10.5,0.81,8,1
6/29/18,9.8,26.9,10.6,0.81,8,1
6/30/18,9.8,26.8,10.6,0.81,8,1
6/30/18,9.7,27.1,10.5,0.81,8,1
6/30/18,9.9,26.5,10.7,0.81,8,0
6/30/18,9.5,27.4,10.5,0.81,7.9,0
6/30/18,9.6,27.4,10.6,0.81,8,0
6/30/18,9.3,28,10.5,0.81,7.9,1
6/30/18,9.1,28.2,10.5,0.81,7.9,1
6/30/18,8.7,29.1,10.3,0.81,7.9,1
6/30/18,8.8,29,10.3,0.81,7.9,1
6/30/18,8.7,29.2,10.3,0.81,7.9,1
6/30/18,8.7,29.1,10.4,0.81,7.9,1
6/30/18,8.6,29.4,10.4,0.81,7.9,1
6/30/18,8.9,28.6,10.4,0.81,7.9,1
6/30/18,9,28.3,10.3,0.81,7.9,1
6/30/18,8.9,28.5,10.2,0.81,7.9,1
6/30/18,8.5,29.2,10.2,0.81,7.9,1
6/30/18,8.5,29.1,10.2,0.81,7.9,1
6/30/18,8.6,29.1,10.1,0.81,7.9,1
6/30/18,8.6,29.1,10.1,0.82,7.9,1
6/30/18,8.5,29.2,10.1,0.82,7.9,1
6/30/18,8.7,28.8,10.1,0.82,7.9,1
6/30/18,8.6,28.9,10.1,0.82,7.9,1
6/30/18,8.7,28.9,10.1,0.81,7.9,1
6/30/18,8.8,28.6,10.2,0.82,7.9,1
6/30/18,9,28.1,10.2,0.82,7.9,1
6/30/18,9.1,27.6,10.3,0.82,7.9,1
6/30/18,9.2,27.4,10.3,0.82,7.9,1
6/30/18,9.3,27.3,10.4,0.82,7.9,1
6/30/18,9.3,27.1,10.4,0.82,8,1
6/30/18,9.3,26.8,10.4,0.83,8,1
6/30/18,9.4,26.7,10.5,0.83,8,1
6/30/18,9.4,26.7,10.5,0.83,8,1
6/30/18,9.4,26.9,10.5,0.83,8,1
6/30/18,9.2,27.4,10.4,0.83,7.9,0
6/30/18,9.2,27.4,10.4,0.83,7.9,0
6/30/18,9.1,27.8,10.3,0.84,7.9,0
6/30/18,9,28,10.2,0.84,7.9,0
6/30/18,9,28.2,10.2,0.84,7.9,0
6/30/18,9,28.1,10.2,0.84,7.9,0
6/30/18,8.8,28.6,10.2,0.84,7.9,0
6/30/18,8.7,28.7,10.2,0.84,7.9,0
6/30/18,8.7,28.7,10.2,0.84,7.9,0
6/30/18,8.8,28.5,10.2,0.84,7.9,0
6/30/18,9,28.3,10.3,0.84,7.9,0
6/30/18,9,28.2,10.3,0.84,7.9,0
6/30/18,9,28.3,10.3,0.84,7.9,2
6/30/18,9.1,28.2,10.3,0.85,7.9,1
6/30/18,9.3,28.1,10.3,0.85,7.9,1
6/30/18,9.1,28.4,10.3,0.85,7.9,0
6/30/18,8.8,28.7,10.3,0.84,7.9,0
6/30/18,8.7,28.8,10.3,0.84,7.9,0
6/30/18,8.9,28.7,10.3,0.84,7.9,0
6/30/18,9,28.4,10.3,0.84,7.9,0
6/30/18,8.9,28.5,10.3,0.84,7.9,0
6/30/18,8.9,28.5,10.4,0.85,7.9,0
6/30/18,9.1,28.4,10.4,0.85,7.9,1
6/30/18,9,28.5,10.4,0.85,7.9,0
6/30/18,8.9,28.6,10.4,0.84,7.9,0
6/30/18,9.3,28.4,10.4,0.85,7.9,1
6/30/18,9.1,28.7,10.3,0.85,7.9,1
6/30/18,9.1,28.6,10.3,0.85,7.9,1
6/30/18,9,28.9,10.3,0.84,7.9,1
6/30/18,9.1,28.9,10.3,0.84,7.9,1
6/30/18,9.2,28.9,10.3,0.84,7.9,1
6/30/18,8.8,29.3,10.3,0.85,7.9,1
6/30/18,9,29.1,10.3,0.85,7.9,1
6/30/18,9.1,29.2,10.2,0.85,7.9,1
6/30/18,9,29.3,10.1,0.85,7.9,0
6/30/18,8.8,29.6,10.1,0.85,7.9,1
