time,chlorophyll
20190503T12:45:00Z,1.8
20190503T13:00:00Z,1.2
20190503T13:15:00Z,3.1
20190503T13:30:00Z,1.7
20190503T13:45:00Z,2.1
20190503T14:00:00Z,1.9
20190503T14:15:00Z,2.1
20190503T14:30:00Z,2.2
20190503T14:45:00Z,2
20190503T15:00:00Z,2
20190503T15:15:00Z,1.8
20190503T15:30:00Z,1.5
20190503T15:45:00Z,2.5
20190503T16:00:00Z,2.5
20190503T16:15:00Z,3.4
20190503T16:30:00Z,2.1
20190503T16:45:00Z,3.2
20190503T17:00:00Z,4
20190503T17:15:00Z,3.3
20190503T17:30:00Z,4
20190503T17:45:00Z,3.7
20190503T18:00:00Z,1.2
20190503T18:15:00Z,3.1
20190503T18:30:00Z,3.6
20190503T18:45:00Z,1.6
20190503T19:00:00Z,2.6
20190503T19:15:00Z,1.3
20190503T19:30:00Z,1.1
20190503T19:45:00Z,1.6
20190503T20:00:00Z,1.3
20190503T20:15:00Z,1.7
20190503T20:30:00Z,1.5
20190503T20:45:00Z,1.3
20190503T21:00:00Z,2.3
20190503T21:15:00Z,2.4
20190503T21:30:00Z,2.6
20190503T21:45:00Z,2.8
20190503T22:00:00Z,2.6
20190503T22:15:00Z,3.1
20190503T22:30:00Z,2.9
20190503T22:45:00Z,2
20190503T23:00:00Z,3
20190503T23:15:00Z,3
20190503T23:30:00Z,3.3
20190503T23:45:00Z,2.7
20190504T00:00:00Z,3.1
20190504T00:15:00Z,2.5
20190504T00:30:00Z,1.8
20190504T00:45:00Z,1.6
20190504T01:00:00Z,1.4
20190504T01:15:00Z,1.7
20190504T01:30:00Z,2.5
20190504T01:45:00Z,2.4
20190504T02:00:00Z,2.8
20190504T02:15:00Z,1.6
20190504T02:30:00Z,2.2
20190504T02:45:00Z,2.5
20190504T03:00:00Z,2.6
20190504T03:15:00Z,2.2
20190504T03:30:00Z,3.1
20190504T03:45:00Z,2.8
20190504T04:00:00Z,3.9
20190504T04:15:00Z,3.1
20190504T04:30:00Z,4.6
20190504T04:45:00Z,4.1
20190504T05:00:00Z,5.8
20190504T05:15:00Z,5.4
20190504T05:30:00Z,5.5
20190504T05:45:00Z,4.6
20190504T06:00:00Z,4
20190504T06:15:00Z,6
20190504T06:30:00Z,3.6
20190504T06:45:00Z,3.1
20190504T07:00:00Z,1.6
20190504T07:15:00Z,3.3
20190504T07:30:00Z,4.5
20190504T07:45:00Z,5.4
20190504T08:00:00Z,6.7
20190504T08:15:00Z,6.8
20190504T08:30:00Z,6.7
20190504T08:45:00Z,5
20190504T09:00:00Z,5.6
20190504T09:15:00Z,5.1
20190504T09:30:00Z,5.2
20190504T09:45:00Z,4.9
20190504T10:00:00Z,4.7
20190504T10:15:00Z,3.1
20190504T10:30:00Z,4.1
20190504T10:45:00Z,4.1
20190504T11:00:00Z,3.5
20190504T11:15:00Z,3.3
20190504T11:30:00Z,2.8
20190504T11:45:00Z,3.8
20190504T12:00:00Z,2.7
20190504T12:15:00Z,2.7
20190504T12:30:00Z,2.7
20190504T12:45:00Z,2.5
20190504T13:00:00Z,2.5
20190504T13:15:00Z,2.5
20190504T13:30:00Z,3
20190504T13:45:00Z,1.7
20190504T14:00:00Z,1.6
20190504T14:15:00Z,2.2
20190504T14:30:00Z,2.1
20190504T14:45:00Z,2
20190504T15:00:00Z,2.1
20190504T15:15:00Z,2.5
20190504T15:30:00Z,2.3
20190504T15:45:00Z,1.6
20190504T16:00:00Z,2.2
20190504T16:15:00Z,2.5
20190504T16:30:00Z,2.6
20190504T16:45:00Z,3.1
20190504T17:00:00Z,4.2
20190504T17:15:00Z,4.3
20190504T17:30:00Z,4.2
20190504T17:45:00Z,4.7
20190504T18:00:00Z,4.2
20190504T18:15:00Z,4.5
20190504T18:30:00Z,3.7
20190504T18:45:00Z,5.6
20190504T19:00:00Z,6
20190504T19:15:00Z,5.3
20190504T19:30:00Z,4.2
20190504T19:45:00Z,1.7
20190504T20:00:00Z,2.6
20190504T20:15:00Z,2.2
20190504T20:30:00Z,3.7
20190504T20:45:00Z,4.4
20190504T21:00:00Z,6.8
20190504T21:15:00Z,3.4
20190504T21:30:00Z,3.8
20190504T21:45:00Z,3.2
20190504T22:00:00Z,3.9
20190504T22:15:00Z,4.1
20190504T22:30:00Z,7.3
20190504T22:45:00Z,3.9
20190504T23:00:00Z,3.1
20190504T23:15:00Z,3.6
20190504T23:30:00Z,3.6
20190504T23:45:00Z,3.3
20190505T00:00:00Z,3
20190505T00:15:00Z,2.3
20190505T00:30:00Z,3.5
20190505T00:45:00Z,2.6
20190505T01:00:00Z,2.5
20190505T01:15:00Z,1.4
20190505T01:30:00Z,1.9
20190505T01:45:00Z,1.4
20190505T02:00:00Z,2
20190505T02:15:00Z,3.1
20190505T02:30:00Z,2.5
20190505T02:45:00Z,3.4
20190505T03:00:00Z,2.5
20190505T03:15:00Z,3.7
20190505T03:30:00Z,3
20190505T03:45:00Z,3.5
20190505T04:00:00Z,4.3
20190505T04:15:00Z,5.6
20190505T04:30:00Z,4.3
20190505T04:45:00Z,5.4
20190505T05:00:00Z,6.4
20190505T05:15:00Z,6
20190505T05:30:00Z,5.7
20190505T05:45:00Z,5.7
20190505T06:00:00Z,4.8
20190505T06:15:00Z,4.6
20190505T06:30:00Z,4.7
20190505T06:45:00Z,5
20190505T07:00:00Z,2.6
20190505T07:15:00Z,2.1
20190505T07:30:00Z,3.5
20190505T07:45:00Z,1.9
20190505T08:00:00Z,1.8
20190505T08:15:00Z,5.1
20190505T08:30:00Z,4.7
20190505T08:45:00Z,4.8
20190505T09:00:00Z,3.8
20190505T09:15:00Z,7.5
20190505T09:30:00Z,5.3
20190505T09:45:00Z,6
20190505T10:00:00Z,5.4
20190505T10:15:00Z,4.8
20190505T10:30:00Z,5.2
20190505T10:45:00Z,4.8
20190505T11:00:00Z,3.6
20190505T11:15:00Z,3.8
20190505T11:30:00Z,3.5
20190505T11:45:00Z,4.5
20190505T12:00:00Z,2.5
20190505T12:15:00Z,3
20190505T12:30:00Z,2.2
20190505T12:45:00Z,3.9
20190505T13:00:00Z,3
20190505T13:15:00Z,2.1
20190505T13:30:00Z,5.8
20190505T13:45:00Z,2.7
20190505T14:00:00Z,1.9
20190505T14:15:00Z,1.5
20190505T14:30:00Z,1.4
20190505T14:45:00Z,1.2
20190505T15:00:00Z,1.5
20190505T15:15:00Z,4.8
20190505T15:30:00Z,1.9
20190505T15:45:00Z,2.9
20190505T16:00:00Z,3.5
20190505T16:15:00Z,2
20190505T16:30:00Z,2.2
20190505T16:45:00Z,1.6
20190505T17:00:00Z,2.5
20190505T17:15:00Z,3
20190505T17:30:00Z,3.9
20190505T17:45:00Z,3.3
20190505T18:00:00Z,3
20190505T18:15:00Z,2.9
20190505T18:30:00Z,3.4
20190505T18:45:00Z,3.8
20190505T19:00:00Z,3.2
20190505T19:15:00Z,5.1
20190505T19:30:00Z,5.6
20190505T19:45:00Z,8.6
20190505T20:00:00Z,9.3
20190505T20:15:00Z,7.8
20190505T20:30:00Z,5.6
20190505T20:45:00Z,6.8
20190505T21:00:00Z,3.6
20190505T21:15:00Z,4.2
20190505T21:30:00Z,6.2
20190505T21:45:00Z,10.9
20190505T22:00:00Z,10.5
20190505T22:15:00Z,5.8
20190505T22:30:00Z,7.2
20190505T22:45:00Z,7.7
20190505T23:00:00Z,7.5
20190505T23:15:00Z,6.6
20190505T23:30:00Z,5.6
20190505T23:45:00Z,5.4
20190506T00:00:00Z,6.3
20190506T00:15:00Z,4.5
20190506T00:30:00Z,4.3
20190506T00:45:00Z,6
20190506T01:00:00Z,3.9
20190506T01:15:00Z,3.4
20190506T01:30:00Z,3.8
20190506T01:45:00Z,3.8
20190506T02:00:00Z,3.3
20190506T02:15:00Z,1.7
20190506T02:30:00Z,0.8
20190506T02:45:00Z,2.3
20190506T03:00:00Z,3
20190506T03:15:00Z,3.2
20190506T03:30:00Z,5.7
20190506T03:45:00Z,7.1
20190506T04:00:00Z,4
20190506T04:15:00Z,5.6
20190506T04:30:00Z,6.2
20190506T04:45:00Z,4.8
20190506T05:00:00Z,4.9
20190506T05:15:00Z,7.7
20190506T05:30:00Z,8.5
20190506T05:45:00Z,17.3
20190506T06:00:00Z,8.3
20190506T06:15:00Z,11.8
20190506T06:30:00Z,10.2
20190506T06:45:00Z,7
20190506T07:00:00Z,7.9
20190506T07:15:00Z,7.6
20190506T07:30:00Z,7.6
20190506T07:45:00Z,3.1
20190506T08:00:00Z,2.4
20190506T08:15:00Z,7.1
20190506T08:30:00Z,5.2
20190506T08:45:00Z,10.3
20190506T09:00:00Z,8.6
20190506T09:15:00Z,10.2
20190506T09:30:00Z,10.4
20190506T09:45:00Z,8.4
20190506T10:00:00Z,10.3
20190506T10:15:00Z,8.4
20190506T10:30:00Z,7.4
20190506T10:45:00Z,7.7
20190506T11:00:00Z,7.8
20190506T11:15:00Z,6.9
20190506T11:30:00Z,8.3
20190506T11:45:00Z,5.8
20190506T12:00:00Z,5.3
20190506T12:15:00Z,4.6
20190506T12:30:00Z,5.2
20190506T12:45:00Z,5.5
20190506T13:00:00Z,3.6
20190506T13:15:00Z,4.3
20190506T15:00:00Z,1.9
20190506T15:15:00Z,1.7
20190506T15:30:00Z,1.9
20190506T15:45:00Z,2.3
20190506T16:00:00Z,2.6
20190506T16:15:00Z,2.4
20190506T16:30:00Z,1.5
20190506T16:45:00Z,1.9
20190506T17:00:00Z,2
20190506T17:15:00Z,4.4
20190506T17:30:00Z,2.5
20190506T17:45:00Z,2.6
20190506T18:00:00Z,3.9
20190506T18:15:00Z,3.9
20190506T18:30:00Z,4.8
20190506T18:45:00Z,3.8
20190506T19:00:00Z,5.1
20190506T19:15:00Z,4.9
20190506T19:30:00Z,4.8
20190506T19:45:00Z,4.7
20190506T20:00:00Z,4.4
20190506T20:15:00Z,5.6
20190506T20:30:00Z,4.3
20190506T20:45:00Z,3.7
20190506T21:00:00Z,5.2
20190506T21:15:00Z,1
20190506T21:30:00Z,1.7
20190506T21:45:00Z,1.7
20190506T22:00:00Z,3.4
20190506T22:15:00Z,4.4
20190506T22:30:00Z,4
20190506T22:45:00Z,3.8
20190506T23:00:00Z,4.6
20190506T23:15:00Z,3.6
20190506T23:30:00Z,3.9
20190506T23:45:00Z,2.7
20190507T00:00:00Z,3.1
20190507T00:15:00Z,4.1
20190507T00:30:00Z,3.9
20190507T00:45:00Z,5
20190507T01:00:00Z,2.9
20190507T01:15:00Z,4.6
20190507T01:30:00Z,3.3
20190507T01:45:00Z,3.3
20190507T02:00:00Z,2.6
20190507T02:15:00Z,2.9
20190507T02:30:00Z,2.8
20190507T02:45:00Z,2.8
20190507T03:00:00Z,1.3
20190507T03:15:00Z,2.2
20190507T03:30:00Z,3.6
20190507T03:45:00Z,2.8
20190507T04:00:00Z,4.3
20190507T04:15:00Z,4.4
20190507T04:30:00Z,4
20190507T04:45:00Z,4.3
20190507T05:00:00Z,3.3
20190507T05:15:00Z,4.9
20190507T05:30:00Z,6.1
20190507T05:45:00Z,5
20190507T06:00:00Z,5.8
20190507T06:15:00Z,5
20190507T06:30:00Z,3.5
20190507T06:45:00Z,3.1
20190507T07:00:00Z,3.4
20190507T07:15:00Z,3.6
20190507T07:30:00Z,2.5
20190507T07:45:00Z,1.2
20190507T08:00:00Z,3
20190507T08:15:00Z,0.9
20190507T08:30:00Z,0
20190507T08:45:00Z,1.3
20190507T09:00:00Z,0.8
20190507T09:15:00Z,0.9
20190507T09:30:00Z,2.5
20190507T09:45:00Z,3
20190507T10:00:00Z,2
20190507T10:15:00Z,2.6
20190507T10:30:00Z,3.7
20190507T10:45:00Z,3.1
20190507T11:00:00Z,3.2
20190507T11:15:00Z,3.8
20190507T11:30:00Z,4.5
20190507T11:45:00Z,3.2
20190507T12:00:00Z,3.2
20190507T12:15:00Z,4.2
20190507T12:30:00Z,4.6
20190507T12:45:00Z,3.8
20190507T13:00:00Z,3.5
20190507T13:15:00Z,3.8
20190507T13:30:00Z,3
20190507T13:45:00Z,2.1
20190507T14:00:00Z,2.5
20190507T14:15:00Z,2.4
20190507T14:30:00Z,2.3
20190507T14:45:00Z,2.3
20190507T15:00:00Z,1.4
20190507T15:15:00Z,1.3
20190507T15:30:00Z,1.2
20190507T15:45:00Z,1.2
20190507T16:00:00Z,1.1
20190507T16:15:00Z,2.2
20190507T16:30:00Z,1.6
20190507T16:45:00Z,1.5
20190507T17:00:00Z,2.1
20190507T17:15:00Z,1.8
20190507T17:30:00Z,1.4
20190507T17:45:00Z,1.5
20190507T18:00:00Z,2.6
20190507T18:15:00Z,2.1
20190507T18:30:00Z,2.2
20190507T18:45:00Z,2.1
20190507T19:00:00Z,2.2
20190507T19:15:00Z,2.8
20190507T19:30:00Z,2.3
20190507T19:45:00Z,2
20190507T20:00:00Z,2.8
20190507T20:15:00Z,3.4
20190507T20:30:00Z,3.2
20190507T20:45:00Z,3.2
20190507T21:00:00Z,2.8
20190507T21:15:00Z,2
20190507T21:30:00Z,1.9
20190507T21:45:00Z,2.6
20190507T22:00:00Z,2.1
20190507T22:15:00Z,0
20190507T22:30:00Z,0.1
20190507T22:45:00Z,0.6
20190507T23:00:00Z,1.4
20190507T23:15:00Z,1.6
20190507T23:30:00Z,3
20190507T23:45:00Z,2
20190508T00:00:00Z,3.1
20190508T00:15:00Z,1.9
20190508T00:30:00Z,1.9
20190508T00:45:00Z,1.1
20190508T01:00:00Z,2.1
20190508T01:15:00Z,1.6
20190508T01:30:00Z,1.8
20190508T01:45:00Z,1.4
20190508T02:00:00Z,2.3
20190508T02:15:00Z,1.6
20190508T02:30:00Z,1.6
20190508T02:45:00Z,1.8
20190508T03:00:00Z,1.6
20190508T03:15:00Z,1.2
20190508T03:30:00Z,1.1
20190508T03:45:00Z,1.3
20190508T04:00:00Z,1.7
20190508T04:15:00Z,1.8
20190508T04:30:00Z,2.7
20190508T04:45:00Z,2.4
20190508T05:00:00Z,2.7
20190508T05:15:00Z,3.9
20190508T05:30:00Z,2
20190508T05:45:00Z,1.9
20190508T06:00:00Z,2.4
20190508T06:15:00Z,5.1
20190508T06:30:00Z,2.8
20190508T06:45:00Z,3.4
20190508T07:00:00Z,2.7
20190508T07:15:00Z,2.6
20190508T07:30:00Z,2.1
20190508T07:45:00Z,2.2
20190508T08:00:00Z,1.2
20190508T08:15:00Z,1.4
20190508T08:30:00Z,1
20190508T08:45:00Z,0.6
20190508T09:00:00Z,0.3
20190508T09:15:00Z,0.5
20190508T09:30:00Z,1.1
20190508T09:45:00Z,1.4
20190508T10:00:00Z,1.4
20190508T10:15:00Z,1.9
20190508T10:30:00Z,2.3
20190508T10:45:00Z,2.9
20190508T11:00:00Z,2.6
20190508T11:15:00Z,3.1
20190508T11:30:00Z,2.6
20190508T11:45:00Z,3.9
20190508T12:00:00Z,2.3
20190508T12:15:00Z,2.5
20190508T12:30:00Z,2
20190508T12:45:00Z,1.9
20190508T13:00:00Z,2.8
20190508T13:15:00Z,2.7
20190508T13:30:00Z,2.5
20190508T13:45:00Z,2.3
20190508T14:00:00Z,1.3
20190508T14:15:00Z,1.9
20190508T14:30:00Z,2.3
20190508T14:45:00Z,1.9
20190508T15:00:00Z,1.4
20190508T15:15:00Z,1.8
20190508T15:30:00Z,1.7
20190508T15:45:00Z,1.3
20190508T16:00:00Z,0.9
20190508T16:15:00Z,1.3
20190508T16:30:00Z,0.9
20190508T16:45:00Z,0.8
20190508T17:00:00Z,1.2
20190508T17:15:00Z,1.8
20190508T17:30:00Z,1.3
20190508T17:45:00Z,1.2
20190508T18:00:00Z,1
20190508T18:15:00Z,1.2
20190508T18:30:00Z,1.7
20190508T18:45:00Z,1.4
20190508T19:00:00Z,1.8
20190508T19:15:00Z,2
20190508T19:30:00Z,1.6
20190508T19:45:00Z,2.2
20190508T20:00:00Z,2.3
20190508T20:15:00Z,1.7
20190508T20:30:00Z,1.8
20190508T20:45:00Z,2.4
20190508T21:00:00Z,2.4
20190508T21:15:00Z,2.4
20190508T21:30:00Z,2
20190508T21:45:00Z,1.8
20190508T22:00:00Z,0.8
20190508T22:15:00Z,2.2
20190508T22:30:00Z,2.7
20190508T22:45:00Z,1.5
20190508T23:00:00Z,0.5
20190508T23:15:00Z,0.9
20190508T23:30:00Z,1.1
20190508T23:45:00Z,1.4
20190509T00:00:00Z,1.8
20190509T00:15:00Z,1.7
20190509T00:30:00Z,1
20190509T00:45:00Z,2.4
20190509T01:00:00Z,1.8
20190509T01:15:00Z,1.3
20190509T01:30:00Z,1.9
20190509T01:45:00Z,1.5
20190509T02:00:00Z,1.3
20190509T02:15:00Z,1.3
20190509T02:30:00Z,1.4
20190509T02:45:00Z,1.4
20190509T03:00:00Z,1.8
20190509T03:15:00Z,2
20190509T03:30:00Z,1.7
20190509T03:45:00Z,1.7
20190509T04:00:00Z,2
20190509T04:15:00Z,1
20190509T04:30:00Z,0.9
20190509T04:45:00Z,1.4
20190509T05:00:00Z,2
20190509T05:15:00Z,2.5
20190509T05:30:00Z,2.5
20190509T05:45:00Z,2.5
20190509T06:00:00Z,2.4
20190509T06:15:00Z,2.7
20190509T06:30:00Z,2.5
20190509T06:45:00Z,2.6
20190509T07:00:00Z,3.1
20190509T07:15:00Z,3.4
20190509T07:30:00Z,3.2
20190509T07:45:00Z,3.1
20190509T08:00:00Z,2.5
20190509T08:15:00Z,2.2
20190509T08:30:00Z,1.7
20190509T08:45:00Z,2
20190509T09:00:00Z,1.9
20190509T09:15:00Z,1.5
20190509T09:30:00Z,1.2
20190509T09:45:00Z,1.1
20190509T10:00:00Z,0.9
20190509T10:15:00Z,1.2
20190509T10:30:00Z,1.3
20190509T10:45:00Z,3.6
20190509T11:00:00Z,3.4
20190509T11:15:00Z,3.2
20190509T11:30:00Z,3.4
20190509T11:45:00Z,3
20190509T12:00:00Z,2.9
20190509T12:15:00Z,3.3
20190509T12:30:00Z,3.5
20190509T12:45:00Z,3.3
20190509T13:00:00Z,2.2
20190509T13:15:00Z,3.4
20190509T13:30:00Z,2.1
20190509T13:45:00Z,2.2
20190509T14:00:00Z,2.4
20190509T14:15:00Z,2
20190509T14:30:00Z,2.4
20190509T14:45:00Z,2.1
20190509T15:00:00Z,2.2
20190509T15:15:00Z,1.6
20190509T15:30:00Z,2
20190509T15:45:00Z,1.4
20190509T16:00:00Z,1.5
20190509T16:15:00Z,1.4
20190509T16:30:00Z,1.9
20190509T16:45:00Z,1.7
20190509T17:00:00Z,1.4
20190509T17:15:00Z,1.1
20190509T17:30:00Z,1
20190509T17:45:00Z,2.1
20190509T18:00:00Z,1.9
20190509T18:15:00Z,1.5
20190509T18:30:00Z,1.1
20190509T18:45:00Z,1.3
20190509T19:00:00Z,1.5
20190509T19:15:00Z,1.4
20190509T19:30:00Z,1.7
20190509T19:45:00Z,1.4
20190509T20:00:00Z,1.4
20190509T20:15:00Z,2.5
20190509T20:30:00Z,2.1
20190509T20:45:00Z,1.8
20190509T21:00:00Z,2.2
20190509T21:15:00Z,2.9
20190509T21:30:00Z,2.5
20190509T21:45:00Z,3.2
20190509T22:00:00Z,3.6
20190509T22:15:00Z,3.6
20190509T22:30:00Z,3.5
20190509T22:45:00Z,3.3
20190509T23:00:00Z,3.6
20190509T23:15:00Z,3.5
20190509T23:30:00Z,3.2
20190509T23:45:00Z,1.5
20190510T00:00:00Z,1.2
20190510T00:15:00Z,0.9
20190510T00:30:00Z,1.6
20190510T00:45:00Z,2.8
20190510T01:00:00Z,4.8
20190510T01:15:00Z,3
20190510T01:30:00Z,2.9
20190510T01:45:00Z,1.8
20190510T02:00:00Z,1.2
20190510T02:15:00Z,1.7
20190510T02:30:00Z,1.5
20190510T02:45:00Z,1.8
20190510T03:00:00Z,1
20190510T03:15:00Z,1.7
20190510T03:30:00Z,2
20190510T03:45:00Z,0.5
20190510T04:00:00Z,1.7
20190510T04:15:00Z,2
20190510T04:30:00Z,1.9
20190510T04:45:00Z,2.2
20190510T05:00:00Z,1.4
20190510T05:15:00Z,0.6
20190510T05:30:00Z,1
20190510T05:45:00Z,1.7
20190510T06:00:00Z,1.4
20190510T06:15:00Z,1.3
20190510T06:30:00Z,2.8
20190510T06:45:00Z,3
20190510T07:00:00Z,3.2
20190510T07:15:00Z,2.1
20190510T07:30:00Z,3
20190510T07:45:00Z,2.8
20190510T08:00:00Z,2.8
20190510T08:15:00Z,6.2
20190510T08:30:00Z,4.2
20190510T08:45:00Z,2.3
20190510T09:00:00Z,2.1
20190510T09:15:00Z,1.1
20190510T09:30:00Z,0.8
20190510T09:45:00Z,1.3
20190510T10:00:00Z,0.9
20190510T10:15:00Z,1.4
20190510T10:30:00Z,0.7
20190510T10:45:00Z,0.7
20190510T11:00:00Z,1.3
20190510T11:15:00Z,1.2
20190510T11:30:00Z,1.3
20190510T11:45:00Z,1.8
20190510T12:00:00Z,2.7
20190510T12:15:00Z,3
20190510T12:30:00Z,3.6
20190510T12:45:00Z,4.4
20190510T13:00:00Z,3.8
20190510T13:15:00Z,4.1
20190510T13:30:00Z,3.2
20190510T13:45:00Z,2.1
20190510T14:00:00Z,3
20190510T14:15:00Z,2.1
20190510T14:30:00Z,2.2
20190510T14:45:00Z,1.6
20190510T15:00:00Z,2.5
20190510T15:15:00Z,1.9
20190510T15:30:00Z,1.8
20190510T15:45:00Z,2.1
20190510T16:00:00Z,1.6
20190510T16:15:00Z,2
20190510T16:30:00Z,1.4
20190510T16:45:00Z,1.5
20190510T17:00:00Z,2
20190510T17:15:00Z,1.2
20190510T17:30:00Z,1.2
20190510T17:45:00Z,1.1
20190510T18:00:00Z,0.9
20190510T18:15:00Z,1.2
20190510T18:30:00Z,1
20190510T18:45:00Z,0.9
20190510T19:00:00Z,1.7
20190510T19:15:00Z,1.6
20190510T19:30:00Z,1.2
20190510T19:45:00Z,1.2
20190510T20:00:00Z,1.3
20190510T20:15:00Z,1
20190510T20:30:00Z,1.2
20190510T20:45:00Z,1.5
20190510T21:00:00Z,1.6
20190510T21:15:00Z,1.9
20190510T21:30:00Z,1.7
20190510T21:45:00Z,2.7
20190510T22:00:00Z,2
20190510T22:15:00Z,5.2
20190510T22:30:00Z,5.8
20190510T22:45:00Z,5.8
20190510T23:00:00Z,6.2
20190510T23:15:00Z,6
20190510T23:30:00Z,4.9
20190510T23:45:00Z,4
20190511T00:00:00Z,9.9
20190511T00:15:00Z,7.8
20190511T00:30:00Z,3.9
20190511T00:45:00Z,2.4
20190511T01:00:00Z,1.2
20190511T01:15:00Z,1.9
20190511T01:30:00Z,7.4
20190511T01:45:00Z,2
20190511T02:00:00Z,7.2
20190511T02:15:00Z,9.3
20190511T02:30:00Z,8.5
20190511T02:45:00Z,7.5
20190511T03:00:00Z,5.5
20190511T03:15:00Z,4.7
20190511T03:30:00Z,4.7
20190511T03:45:00Z,4.6
20190511T04:00:00Z,4.7
20190511T04:15:00Z,3.9
20190511T04:30:00Z,2.5
20190511T04:45:00Z,3.3
20190511T05:00:00Z,2.4
20190511T05:15:00Z,2.8
20190511T05:30:00Z,3.8
20190511T05:45:00Z,3.9
20190511T06:00:00Z,2.3
20190511T06:15:00Z,2
20190511T06:30:00Z,1.1
20190511T06:45:00Z,1.4
20190511T07:00:00Z,1.6
20190511T07:15:00Z,2.5
20190511T07:30:00Z,2
20190511T07:45:00Z,4.5
20190511T08:00:00Z,4.7
20190511T08:15:00Z,5.5
20190511T08:30:00Z,7.3
20190511T08:45:00Z,5.3
20190511T09:00:00Z,7.1
20190511T09:15:00Z,4.1
20190511T09:30:00Z,5.4
20190511T09:45:00Z,4
20190511T10:00:00Z,3.5
20190511T10:15:00Z,4.2
20190511T10:30:00Z,3.5
20190511T10:45:00Z,5.7
20190511T11:00:00Z,4.6
20190511T11:15:00Z,3.5
20190511T11:30:00Z,9.2
20190511T11:45:00Z,3.5
20190511T12:00:00Z,4.8
20190511T12:15:00Z,5.4
20190511T12:30:00Z,4.8
20190511T12:45:00Z,6.3
20190511T13:00:00Z,13.7
20190511T13:15:00Z,9.7
20190511T13:30:00Z,9.8
20190511T13:45:00Z,7.4
20190511T14:00:00Z,5.7
20190511T14:15:00Z,5.6
20190511T14:30:00Z,5.3
20190511T14:45:00Z,5.1
20190511T15:00:00Z,5
20190511T15:15:00Z,5.7
20190511T15:30:00Z,3.9
20190511T15:45:00Z,4.7
20190511T16:00:00Z,3.8
20190511T16:15:00Z,3.6
20190511T16:30:00Z,3.3
20190511T16:45:00Z,2.6
20190511T17:00:00Z,2.5
20190511T17:15:00Z,1.8
20190511T17:30:00Z,2.3
20190511T17:45:00Z,2.2
20190511T18:00:00Z,2.6
20190511T18:15:00Z,2.1
20190511T18:30:00Z,1.4
20190511T18:45:00Z,0.9
20190511T19:00:00Z,2
20190511T19:15:00Z,1
20190511T19:30:00Z,0.7
20190511T19:45:00Z,0.8
20190511T20:00:00Z,1.5
20190511T20:15:00Z,1.8
20190511T20:30:00Z,1.6
20190511T20:45:00Z,1.1
20190511T21:00:00Z,1.3
20190511T21:15:00Z,1.3
20190511T21:30:00Z,1.5
20190511T21:45:00Z,1.3
20190511T22:00:00Z,2.1
20190511T22:15:00Z,3.6
20190511T22:30:00Z,3.4
20190511T22:45:00Z,5.9
20190511T23:00:00Z,5.9
20190511T23:15:00Z,4.9
20190511T23:30:00Z,7.7
20190511T23:45:00Z,8.3
20190512T00:00:00Z,10.2
20190512T00:15:00Z,11
20190512T00:30:00Z,12.7
20190512T00:45:00Z,16.5
20190512T01:00:00Z,14.9
20190512T01:15:00Z,14.5
20190512T01:30:00Z,17.8
20190512T01:45:00Z,10.5
20190512T02:00:00Z,6.9
20190512T02:15:00Z,4
20190512T02:30:00Z,6.8
20190512T02:45:00Z,11.6
20190512T03:00:00Z,11.6
20190512T03:15:00Z,14.3
20190512T03:30:00Z,17
20190512T03:45:00Z,18.5
20190512T04:00:00Z,17
20190512T04:15:00Z,13.1
20190512T04:30:00Z,10.2
20190512T04:45:00Z,9
20190512T05:00:00Z,9.4
20190512T05:15:00Z,8.9
20190512T05:30:00Z,7
20190512T05:45:00Z,7.7
20190512T06:00:00Z,7.2
20190512T06:15:00Z,8.8
20190512T06:30:00Z,6.7
20190512T06:45:00Z,6.2
20190512T07:00:00Z,5.9
20190512T07:15:00Z,3.6
20190512T07:30:00Z,2.9
20190512T07:45:00Z,2.1
20190512T08:00:00Z,2.2
20190512T08:15:00Z,2.4
20190512T08:30:00Z,2.5
20190512T08:45:00Z,5.4
20190512T09:00:00Z,6.1
20190512T09:15:00Z,7
20190512T09:30:00Z,8.6
20190512T09:45:00Z,11.2
20190512T10:00:00Z,9.2
20190512T10:15:00Z,9.7
20190512T10:30:00Z,7.4
20190512T10:45:00Z,6.2
20190512T11:00:00Z,11.2
20190512T11:15:00Z,8.1
20190512T11:30:00Z,6.4
20190512T11:45:00Z,11.8
20190512T12:00:00Z,8.1
20190512T12:15:00Z,8.1
20190512T12:30:00Z,11.1
20190512T12:45:00Z,10
20190512T13:00:00Z,14.6
20190512T13:15:00Z,7
20190512T13:30:00Z,8.2
20190512T13:45:00Z,15
20190512T14:00:00Z,13.7
20190512T14:15:00Z,15.5
20190512T14:30:00Z,14.3
20190512T14:45:00Z,12.6
20190512T15:00:00Z,11.6
20190512T15:15:00Z,9.3
20190512T15:30:00Z,8.6
20190512T15:45:00Z,9.7
20190512T16:00:00Z,8.4
20190512T16:15:00Z,8.3
20190512T16:30:00Z,7.5
20190512T16:45:00Z,6.7
20190512T17:00:00Z,6.6
20190512T17:15:00Z,6.4
20190512T17:30:00Z,4.5
20190512T17:45:00Z,5.4
20190512T18:00:00Z,3.9
20190512T18:15:00Z,3
20190512T18:30:00Z,3.5
20190512T18:45:00Z,2.9
20190512T19:00:00Z,2.6
20190512T19:15:00Z,2.4
20190512T19:30:00Z,2.6
